719024897	20171231	201712	2017	2017.9890	USALEG	UNITED STATES	USA					LEG			LEG	SENATE						LEG			0	042	042	04	1	1.9	2	1	2	-2.17821782178218	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20180101000000	http://forum.pafoa.org/external.php?s=ed9c3d72f9c74d592d53498146586fe2&type=RSS2&forumids=11
719024898	20180101	201801	2018	2018.0027											AUS	SYDNEY	AUS								1	010	010	01	1	0.0	14	2	14	-2.51488095238096	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20180101000000	https://www.ipswichadvertiser.com.au/news/dramatic-footage-shows-final-moments-before-fatal-/3301287/
719024899	20180101	201801	2018	2018.0027											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	4	2	4	-2.51488095238096	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Hawkesbury, South Gloucestershire, United Kingdom	UK	UKM6	40139	51.5797	-2.33778	-2598329	20180101000000	https://www.ipswichadvertiser.com.au/news/dramatic-footage-shows-final-moments-before-fatal-/3301287/
719024900	20180101	201801	2018	2018.0027											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	4	2	4	-2.51488095238096	0								4	Rose Bay, New South Wales, Australia	AS	AS02	5114	-33.8747	151.263	352581	4	Hawkesbury, South Gloucestershire, United Kingdom	UK	UKM6	40139	51.5797	-2.33778	-2598329	20180101000000	https://www.ipswichadvertiser.com.au/news/dramatic-footage-shows-final-moments-before-fatal-/3301287/
719024901	20180101	201801	2018	2018.0027											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	10	3	10	-3.10946573751452	0								4	Rose Bay, New South Wales, Australia	AS	AS02	5114	-33.8747	151.263	352581	4	Rose Bay, New South Wales, Australia	AS	AS02	5114	-33.8747	151.263	352581	20180101000000	https://www.ipswichadvertiser.com.au/news/dramatic-footage-shows-final-moments-before-fatal-/3301287/
719024902	20180101	201801	2018	2018.0027											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	10	1	10	-0.3921568627451	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20180101000000	https://catholiccitizens.org/news/76842/vatican-without-peace-money-sex-lgbt-creche/
719024903	20180101	201801	2018	2018.0027											AUS	MELBOURNE	AUS								1	043	043	04	1	2.8	10	1	10	-1.83333333333333	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Southern Ocean, Oceans (general), Oceans	OS	OS00		-60	90	9116971	20180101000000	http://www.sail-world.com/news/200716/VOR-Leg-4---MEL-to-HKG
719024904	20180101	201801	2018	2018.0027											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	2	1	2	-1.83333333333333	0								4	Mornington, Victoria, Australia	AS	AS07	5405	-38.2167	145.033	-1588943	4	Bass Strait, Oceans (general), Oceans	OS	OS00		-39.3333	145.5	-1506331	20180101000000	http://www.sail-world.com/news/200716/VOR-Leg-4---MEL-to-HKG
719024905	20180101	201801	2018	2018.0027											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	6	1	6	-1.83333333333333	0								4	Mornington, Victoria, Australia	AS	AS07	5405	-38.2167	145.033	-1588943	4	Gabo Island, Victoria, Australia	AS	AS07	5372	-37.5629	149.911	-1574381	20180101000000	http://www.sail-world.com/news/200716/VOR-Leg-4---MEL-to-HKG
719024906	20180101	201801	2018	2018.0027											AUS	SYDNEY	AUS								1	043	043	04	1	2.8	6	1	6	1.20481927710844	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20180101000000	http://fijivillage.com/news/Bodies-of-six-people-recovered-from-Jerusalem-Bay-after-plane-crash--9sk5r2/
